timestamp,heart rate,distance,activity type,time
1721696680,,0.0,generic,0
1721696681,78.0,0.0,generic,1
1721696682,77.0,0.0,generic,2
1721696683,78.0,0.0,generic,3
1721696684,78.0,0.0,generic,4
1721696685,79.0,0.0,generic,5
1721696686,79.0,0.0,generic,6
1721696687,79.0,0.0,generic,7
1721696688,79.0,0.0,generic,8
1721696689,78.0,0.0,generic,9
1721696690,79.0,0.0,generic,10
1721696691,79.0,0.0,generic,11
1721696692,79.0,0.0,generic,12
1721696693,79.0,0.0,generic,13
1721696694,79.0,0.0,generic,14
1721696695,79.0,0.0,generic,15
1721696696,79.0,0.0,generic,16
1721696697,79.0,0.0,generic,17
1721696698,79.0,0.0,generic,18
1721696699,79.0,0.0,generic,19
1721696700,79.0,0.0,generic,20
1721696701,79.0,0.0,generic,21
1721696702,79.0,0.0,generic,22
1721696703,79.0,0.0,generic,23
1721696704,79.0,0.0,generic,24
1721696705,79.0,0.0,generic,25
1721696706,79.0,0.0,generic,26
1721696707,80.0,0.0,generic,27
1721696708,80.0,0.0,generic,28
1721696709,80.0,0.0,generic,29
1721696710,80.0,0.0,generic,30
1721696711,80.0,0.0,generic,31
1721696712,80.0,0.0,generic,32
1721696713,80.0,0.0,generic,33
1721696714,80.0,0.0,generic,34
1721696715,80.0,0.0,generic,35
1721696716,80.0,0.0,generic,36
1721696717,80.0,0.0,generic,37
1721696718,80.0,0.0,generic,38
1721696719,80.0,0.0,generic,39
