timestamp,heart rate,distance,activity type,time
1727555470,104.0,0.0,generic,0
1727555471,103.0,0.0,generic,1
1727555472,103.0,0.0,generic,2
1727555473,103.0,0.0,generic,3
1727555474,103.0,0.0,generic,4
1727555475,102.0,0.0,generic,5
1727555476,102.0,0.0,generic,6
1727555477,102.0,0.0,generic,7
1727555478,104.0,0.0,generic,8
1727555479,104.0,0.0,generic,9
1727555480,104.0,0.0,generic,10
1727555481,104.0,0.0,generic,11
1727555482,104.0,0.0,generic,12
1727555483,105.0,0.0,generic,13
1727555484,105.0,0.0,generic,14
1727555485,106.0,0.0,generic,15
1727555486,106.0,0.0,generic,16
1727555487,107.0,0.0,generic,17
1727555488,107.0,0.0,generic,18
1727555489,105.0,0.0,generic,19
