,timestamp,cadence,gct,heart_rate,time
0,1707342166,0,0,0.0,0
1,1707342167,0,0,0.0,1
2,1707342168,0,0,0.0,2
3,1707342169,0,0,0.0,3
4,1707342170,0,0,0.0,4
5,1707342171,0,0,0.0,5
6,1707342172,0,0,0.0,6
7,1707342173,0,0,0.0,7
8,1707342174,0,0,0.0,8
9,1707342175,0,0,0.0,9
10,1707342176,0,0,0.0,10
11,1707342177,0,0,0.0,11
12,1707342178,0,0,0.0,12
13,1707342179,0,0,0.0,13
14,1707342180,0,0,0.0,14
15,1707342181,0,0,0.0,15
16,1707342182,0,0,144.0,16
17,1707342183,0,0,144.0,17
18,1707342184,0,0,144.0,18
19,1707342185,0,0,143.0,19
20,1707342186,0,0,142.0,20
21,1707342187,0,0,142.0,21
22,1707342188,0,0,142.0,22
23,1707342189,0,0,142.0,23
24,1707342190,0,0,142.0,24
25,1707342191,0,0,142.0,25
26,1707342192,0,0,142.0,26
27,1707342193,0,0,142.0,27
28,1707342194,0,0,142.0,28
29,1707342195,0,0,142.0,29
30,1707342196,0,0,141.0,30
31,1707342197,0,0,141.0,31
32,1707342198,0,0,141.0,32
33,1707342199,0,0,141.0,33
34,1707342200,0,0,140.0,34
35,1707342201,0,0,139.0,35
36,1707342202,0,0,139.0,36
37,1707342203,0,0,138.0,37
