timestamp,heart rate,distance,activity type,time
1727028017,,0.0,generic,0
1727028018,,0.0,generic,1
1727028019,,0.0,generic,2
1727028020,,0.0,generic,3
1727028021,,0.0,generic,4
1727028022,,0.0,generic,5
1727028023,148.0,0.0,generic,6
1727028024,148.0,0.0,generic,7
1727028025,148.0,0.0,generic,8
1727028026,148.0,0.0,generic,9
1727028027,148.0,0.0,generic,10
1727028028,147.0,0.0,generic,11
1727028029,146.0,0.0,generic,12
1727028030,145.0,0.0,generic,13
1727028031,144.0,0.0,generic,14
1727028032,143.0,0.0,generic,15
1727028033,141.0,0.0,generic,16
1727028034,141.0,0.0,generic,17
