,timestamp,cadence,gct,heart_rate,time
0,1707339934,0,0,0.0,0
1,1707339935,0,0,0.0,1
2,1707339936,0,0,0.0,2
3,1707339937,0,0,0.0,3
4,1707339938,0,0,0.0,4
5,1707339939,0,0,0.0,5
6,1707339940,0,0,0.0,6
7,1707339941,0,0,0.0,7
8,1707339942,0,0,0.0,8
9,1707339943,0,0,0.0,9
10,1707339944,0,0,0.0,10
11,1707339945,0,0,0.0,11
12,1707339946,0,0,0.0,12
13,1707339947,0,0,0.0,13
14,1707339948,0,0,0.0,14
15,1707339949,0,0,141.0,15
16,1707339950,0,0,141.0,16
17,1707339951,0,0,141.0,17
18,1707339952,0,0,141.0,18
19,1707339953,0,0,141.0,19
20,1707339954,0,0,140.0,20
21,1707339955,0,0,139.0,21
22,1707339956,0,0,139.0,22
23,1707339957,0,0,138.0,23
24,1707339958,0,0,138.0,24
25,1707339959,0,0,138.0,25
26,1707339960,0,0,138.0,26
27,1707339961,0,0,138.0,27
28,1707339962,0,0,138.0,28
29,1707339963,0,0,138.0,29
30,1707339964,0,0,137.0,30
31,1707339965,0,0,136.0,31
32,1707339966,0,0,136.0,32
