,timestamp,cadence,gct,heart_rate,time
2,1706148004,0,0,0.0,2
3,1706148005,0,0,0.0,3
4,1706148006,0,0,0.0,4
5,1706148007,0,0,0.0,5
6,1706148008,0,0,0.0,6
7,1706148009,0,0,0.0,7
8,1706148010,0,0,0.0,8
9,1706148011,0,0,0.0,9
10,1706148012,0,0,0.0,10
11,1706148013,0,0,0.0,11
12,1706148014,0,0,0.0,12
13,1706148015,0,0,0.0,13
14,1706148016,0,0,101.0,14
15,1706148017,0,0,101.0,15
16,1706148018,0,0,101.0,16
17,1706148019,0,0,100.0,17
18,1706148020,0,0,99.0,18
19,1706148021,0,0,98.0,19
20,1706148022,0,0,97.0,20
21,1706148023,0,0,95.0,21
22,1706148024,0,0,94.0,22
23,1706148025,0,0,94.0,23
24,1706148026,0,0,94.0,24
