timestamp,heart rate,distance,activity type,time
1727926398,148.0,0.0,generic,0
1727926399,147.0,0.0,generic,1
1727926400,146.0,0.0,generic,2
1727926401,145.0,0.0,generic,3
1727926402,145.0,0.0,generic,4
1727926403,146.0,0.0,generic,5
1727926404,146.0,0.0,generic,6
1727926405,146.0,0.0,generic,7
1727926406,146.0,0.0,generic,8
1727926407,146.0,0.0,generic,9
1727926408,146.0,0.0,generic,10
1727926409,146.0,0.0,generic,11
1727926410,145.0,0.0,generic,12
1727926411,145.0,0.0,generic,13
1727926412,144.0,0.0,generic,14
1727926413,144.0,0.0,generic,15
1727926414,144.0,0.0,generic,16
1727926415,144.0,0.0,generic,17
1727926416,142.0,0.0,generic,18
1727926417,142.0,0.0,generic,19
1727926418,141.0,0.0,generic,20
1727926419,142.0,0.0,generic,21
1727926420,142.0,0.0,generic,22
1727926421,141.0,0.0,generic,23
1727926422,141.0,0.0,generic,24
1727926423,140.0,0.0,generic,25
