,timestamp,cadence,gct,heart_rate,time
0,1709072858,0,0,0.0,0
1,1709072859,0,0,0.0,1
2,1709072860,0,0,0.0,2
3,1709072861,0,0,0.0,3
4,1709072862,0,0,0.0,4
5,1709072863,0,0,0.0,5
6,1709072864,0,0,0.0,6
7,1709072865,0,0,0.0,7
8,1709072866,0,0,0.0,8
9,1709072867,0,0,0.0,9
10,1709072868,0,0,0.0,10
11,1709072869,0,0,0.0,11
12,1709072870,0,0,0.0,12
13,1709072871,0,0,0.0,13
14,1709072872,0,0,0.0,14
15,1709072873,0,0,104.0,15
16,1709072874,0,0,103.0,16
17,1709072875,0,0,103.0,17
18,1709072876,0,0,103.0,18
19,1709072877,0,0,103.0,19
20,1709072878,0,0,103.0,20
21,1709072879,0,0,102.0,21
