,timestamp,cadence,gct,heart_rate,time
1,1706366573,0,0,0.0,1
2,1706366574,0,0,0.0,2
3,1706366575,0,0,0.0,3
4,1706366576,0,0,0.0,4
5,1706366577,0,0,0.0,5
6,1706366578,0,0,0.0,6
7,1706366579,0,0,0.0,7
8,1706366580,0,0,0.0,8
9,1706366581,0,0,0.0,9
10,1706366582,0,0,0.0,10
11,1706366583,0,0,0.0,11
12,1706366584,0,0,0.0,12
13,1706366585,0,0,0.0,13
14,1706366586,0,0,0.0,14
15,1706366587,0,0,0.0,15
16,1706366588,0,0,0.0,16
17,1706366589,0,0,108.0,17
18,1706366590,0,0,110.0,18
19,1706366591,0,0,110.0,19
20,1706366592,0,0,110.0,20
21,1706366593,0,0,110.0,21
22,1706366594,0,0,111.0,22
23,1706366595,0,0,110.0,23
24,1706366596,0,0,110.0,24
25,1706366597,0,0,110.0,25
26,1706366598,0,0,110.0,26
27,1706366599,0,0,110.0,27
28,1706366600,0,0,110.0,28
29,1706366601,0,0,111.0,29
30,1706366602,0,0,111.0,30
31,1706366603,0,0,111.0,31
32,1706366604,0,0,112.0,32
33,1706366605,0,0,112.0,33
34,1706366606,0,0,113.0,34
35,1706366607,0,0,113.0,35
36,1706366608,0,0,113.0,36
37,1706366609,0,0,114.0,37
38,1706366610,0,0,114.0,38
39,1706366611,0,0,114.0,39
40,1706366612,0,0,114.0,40
41,1706366613,0,0,114.0,41
42,1706366614,0,0,114.0,42
43,1706366615,0,0,114.0,43
44,1706366616,0,0,114.0,44
45,1706366617,0,0,114.0,45
46,1706366618,0,0,114.0,46
