,timestamp,cadence,gct,heart_rate,time
0,1707339417,0,0,0.0,0
1,1707339418,0,0,0.0,1
2,1707339419,0,0,0.0,2
3,1707339420,0,0,0.0,3
4,1707339421,0,0,0.0,4
5,1707339422,0,0,0.0,5
6,1707339423,0,0,0.0,6
7,1707339424,0,0,0.0,7
8,1707339425,0,0,0.0,8
9,1707339426,0,0,0.0,9
10,1707339427,0,0,0.0,10
11,1707339428,0,0,0.0,11
12,1707339429,0,0,0.0,12
13,1707339430,0,0,0.0,13
14,1707339431,0,0,0.0,14
15,1707339432,0,0,177.0,15
16,1707339433,0,0,177.0,16
17,1707339434,0,0,176.0,17
18,1707339435,0,0,176.0,18
19,1707339436,0,0,176.0,19
20,1707339437,0,0,175.0,20
21,1707339438,0,0,174.0,21
22,1707339439,0,0,173.0,22
23,1707339440,0,0,173.0,23
24,1707339441,0,0,173.0,24
25,1707339442,0,0,173.0,25
26,1707339443,0,0,173.0,26
27,1707339444,0,0,173.0,27
28,1707339445,0,0,173.0,28
29,1707339446,0,0,173.0,29
30,1707339447,0,0,173.0,30
31,1707339448,0,0,172.0,31
32,1707339449,0,0,172.0,32
33,1707339450,0,0,171.0,33
34,1707339451,0,0,171.0,34
35,1707339452,0,0,171.0,35
36,1707339453,0,0,171.0,36
37,1707339454,0,0,171.0,37
38,1707339455,0,0,171.0,38
39,1707339456,0,0,171.0,39
40,1707339457,0,0,171.0,40
41,1707339458,0,0,171.0,41
42,1707339459,0,0,171.0,42
