,timestamp,cadence,gct,heart_rate,time
1,1707330163,0,0,0.0,1
2,1707330164,0,0,0.0,2
3,1707330165,0,0,0.0,3
4,1707330166,0,0,0.0,4
5,1707330167,0,0,0.0,5
6,1707330168,0,0,0.0,6
7,1707330169,0,0,0.0,7
8,1707330170,0,0,0.0,8
9,1707330171,0,0,0.0,9
10,1707330172,0,0,0.0,10
11,1707330173,0,0,0.0,11
12,1707330174,0,0,0.0,12
13,1707330175,0,0,0.0,13
14,1707330176,0,0,0.0,14
15,1707330177,0,0,0.0,15
16,1707330178,0,0,0.0,16
17,1707330179,0,0,171.0,17
18,1707330180,0,0,171.0,18
19,1707330181,0,0,171.0,19
20,1707330182,0,0,172.0,20
21,1707330183,0,0,173.0,21
22,1707330184,0,0,173.0,22
23,1707330185,0,0,173.0,23
24,1707330186,0,0,173.0,24
25,1707330187,0,0,173.0,25
26,1707330188,0,0,173.0,26
27,1707330189,0,0,173.0,27
28,1707330190,0,0,173.0,28
29,1707330191,0,0,173.0,29
30,1707330192,0,0,173.0,30
31,1707330193,0,0,173.0,31
32,1707330194,0,0,172.0,32
33,1707330195,0,0,172.0,33
34,1707330196,0,0,171.0,34
35,1707330197,0,0,171.0,35
36,1707330198,0,0,171.0,36
