timestamp,heart rate,distance,activity type,time
1727226694,127.0,0.0,generic,0
1727226695,127.0,0.0,generic,1
1727226696,127.0,0.0,generic,2
1727226697,127.0,0.0,generic,3
1727226698,128.0,0.0,generic,4
1727226699,128.0,0.0,generic,5
1727226700,128.0,0.0,generic,6
1727226701,128.0,0.0,generic,7
1727226702,128.0,0.0,generic,8
1727226703,127.0,0.0,generic,9
1727226704,127.0,0.0,generic,10
1727226705,126.0,0.0,generic,11
1727226706,126.0,0.0,generic,12
1727226707,126.0,0.0,generic,13
1727226708,126.0,0.0,generic,14
1727226709,126.0,0.0,generic,15
1727226710,126.0,0.0,generic,16
1727226711,125.0,0.0,generic,17
1727226712,125.0,0.0,generic,18
1727226713,125.0,0.0,generic,19
1727226714,125.0,0.0,generic,20
1727226715,125.0,0.0,generic,21
1727226716,125.0,0.0,generic,22
1727226717,125.0,0.0,generic,23
1727226718,125.0,0.0,generic,24
1727226719,125.0,0.0,generic,25
1727226720,125.0,0.0,generic,26
1727226721,125.0,0.0,generic,27
1727226722,125.0,0.0,generic,28
1727226723,125.0,0.0,generic,29
