timestamp,heart rate,distance,activity type,time
1721521039,133.0,0.0,generic,0
1721521040,133.0,0.0,generic,1
1721521041,130.0,0.0,generic,2
1721521042,127.0,0.0,generic,3
1721521043,124.0,0.0,generic,4
1721521044,123.0,0.0,generic,5
1721521045,122.0,0.0,generic,6
1721521046,122.0,0.0,generic,7
1721521047,122.0,0.0,generic,8
1721521048,122.0,0.0,generic,9
1721521049,123.0,0.0,generic,10
1721521050,124.0,0.0,generic,11
1721521051,125.0,0.0,generic,12
1721521052,126.0,0.0,generic,13
1721521053,126.0,0.0,generic,14
1721521054,126.0,0.0,generic,15
1721521055,126.0,0.0,generic,16
1721521056,126.0,0.0,generic,17
1721521057,125.0,0.0,generic,18
1721521058,125.0,0.0,generic,19
1721521059,123.0,0.0,generic,20
1721521060,121.0,0.0,generic,21
1721521061,122.0,0.0,generic,22
1721521062,121.0,0.0,generic,23
1721521063,121.0,0.0,generic,24
1721521064,122.0,0.0,generic,25
1721521065,123.0,0.0,generic,26
1721521066,124.0,0.0,generic,27
1721521067,124.0,0.0,generic,28
1721521068,124.0,0.0,generic,29
1721521069,124.0,0.0,generic,30
1721521070,124.0,0.0,generic,31
1721521071,124.0,0.0,generic,32
1721521072,123.0,0.0,generic,33
1721521073,123.0,0.0,generic,34
1721521074,123.0,0.0,generic,35
1721521075,123.0,0.0,generic,36
1721521076,122.0,0.0,generic,37
1721521077,123.0,0.0,generic,38
1721521078,123.0,0.0,generic,39
1721521079,123.0,0.0,generic,40
1721521080,123.0,0.0,generic,41
1721521081,123.0,0.0,generic,42
1721521082,123.0,0.0,generic,43
1721521083,122.0,0.0,generic,44
1721521084,121.0,0.0,generic,45
1721521085,120.0,0.0,generic,46
1721521086,119.0,0.0,generic,47
1721521087,119.0,0.0,generic,48
1721521088,118.0,0.0,generic,49
1721521089,117.0,0.0,generic,50
1721521090,117.0,0.0,generic,51
1721521091,117.0,0.0,generic,52
1721521092,117.0,0.0,generic,53
1721521093,117.0,0.0,generic,54
1721521094,117.0,0.0,generic,55
1721521095,116.0,0.0,generic,56
1721521096,115.0,0.0,generic,57
1721521097,114.0,0.0,generic,58
1721521098,112.0,0.0,generic,59
1721521099,112.0,0.0,generic,60
1721521100,112.0,0.0,generic,61
1721521101,111.0,0.0,generic,62
1721521102,110.0,0.0,generic,63
1721521103,111.0,0.0,generic,64
1721521104,111.0,0.0,generic,65
1721521105,111.0,0.0,generic,66
1721521106,111.0,0.0,generic,67
1721521107,111.0,0.0,generic,68
