timestamp,heart rate,distance,activity type,time
1728079922,110.0,0.0,generic,0
1728079923,109.0,0.0,generic,1
1728079924,107.0,0.0,generic,2
1728079925,106.0,0.0,generic,3
1728079926,105.0,0.0,generic,4
1728079927,105.0,0.0,generic,5
1728079928,106.0,0.0,generic,6
1728079929,107.0,0.0,generic,7
1728079930,108.0,0.0,generic,8
1728079931,109.0,0.0,generic,9
1728079932,110.0,0.0,generic,10
1728079933,110.0,0.0,generic,11
1728079934,111.0,0.0,generic,12
1728079935,111.0,0.0,generic,13
1728079936,112.0,0.0,generic,14
1728079937,112.0,0.0,generic,15
1728079938,111.0,0.0,generic,16
1728079939,111.0,0.0,generic,17
1728079940,111.0,0.0,generic,18
1728079941,111.0,0.0,generic,19
1728079942,111.0,0.0,generic,20
1728079943,112.0,0.0,generic,21
1728079944,112.0,0.0,generic,22
1728079945,111.0,0.0,generic,23
1728079946,111.0,0.0,generic,24
1728079947,111.0,0.0,generic,25
1728079948,111.0,0.0,generic,26
1728079949,111.0,0.0,generic,27
1728079950,110.0,0.0,generic,28
1728079951,110.0,0.0,generic,29
1728079952,110.0,0.0,generic,30
1728079953,110.0,0.0,generic,31
1728079954,109.0,0.0,generic,32
1728079955,109.0,0.0,generic,33
1728079956,109.0,0.0,generic,34
1728079957,108.0,0.0,generic,35
1728079958,108.0,0.0,generic,36
1728079959,108.0,0.0,generic,37
1728079960,108.0,0.0,generic,38
1728079961,108.0,0.0,generic,39
1728079962,108.0,0.0,generic,40
1728079963,108.0,0.0,generic,41
1728079964,108.0,0.0,generic,42
1728079965,108.0,0.0,generic,43
1728079966,108.0,0.0,generic,44
