,timestamp,cadence,gct,heart_rate,time
3,1706204599,0,0,0.0,3
4,1706204600,0,0,0.0,4
5,1706204601,0,0,0.0,5
6,1706204602,0,0,0.0,6
7,1706204603,0,0,0.0,7
8,1706204604,0,0,0.0,8
9,1706204605,0,0,0.0,9
10,1706204606,0,0,0.0,10
11,1706204607,0,0,0.0,11
12,1706204608,0,0,0.0,12
13,1706204609,0,0,0.0,13
14,1706204610,0,0,0.0,14
15,1706204611,0,0,0.0,15
16,1706204612,0,0,142.0,16
17,1706204613,0,0,142.0,17
18,1706204614,0,0,142.0,18
19,1706204615,0,0,142.0,19
20,1706204616,0,0,142.0,20
21,1706204617,0,0,142.0,21
22,1706204618,0,0,142.0,22
23,1706204619,0,0,141.0,23
24,1706204620,0,0,141.0,24
