timestamp,heart rate,distance,activity type,time
1728077627,128.0,0.0,generic,0
1728077628,128.0,0.0,generic,1
1728077629,127.0,0.0,generic,2
1728077630,127.0,0.0,generic,3
1728077631,126.0,0.0,generic,4
1728077632,126.0,0.0,generic,5
1728077633,126.0,0.0,generic,6
1728077634,126.0,0.0,generic,7
1728077635,127.0,0.0,generic,8
1728077636,127.0,0.0,generic,9
1728077637,128.0,0.0,generic,10
1728077638,129.0,0.0,generic,11
1728077639,130.0,0.0,generic,12
1728077640,131.0,0.0,generic,13
1728077641,132.0,0.0,generic,14
1728077642,132.0,0.0,generic,15
1728077643,132.0,0.0,generic,16
1728077644,131.0,0.0,generic,17
1728077645,131.0,0.0,generic,18
1728077646,129.0,0.0,generic,19
1728077647,128.0,0.0,generic,20
1728077648,127.0,0.0,generic,21
