timestamp,heart rate,distance,activity type,time
1728085867,113.0,0.0,generic,0
1728085868,113.0,0.0,generic,1
1728085869,112.0,0.0,generic,2
1728085870,112.0,0.0,generic,3
1728085871,111.0,0.0,generic,4
1728085872,111.0,0.0,generic,5
1728085873,111.0,0.0,generic,6
1728085874,110.0,0.0,generic,7
1728085875,111.0,0.0,generic,8
1728085876,110.0,0.0,generic,9
1728085877,109.0,0.0,generic,10
1728085878,110.0,0.0,generic,11
1728085879,111.0,0.0,generic,12
1728085880,113.0,0.0,generic,13
1728085881,114.0,0.0,generic,14
1728085882,115.0,0.0,generic,15
1728085883,114.0,0.0,generic,16
1728085884,112.0,0.0,generic,17
1728085885,112.0,0.0,generic,18
1728085886,113.0,0.0,generic,19
1728085887,112.0,0.0,generic,20
1728085888,111.0,0.0,generic,21
1728085889,109.0,0.0,generic,22
