timestamp,heart rate,distance,activity type,time
1728084861,116.0,0.0,generic,0
1728084862,112.0,0.0,generic,1
1728084863,111.0,0.0,generic,2
1728084864,111.0,0.0,generic,3
1728084865,110.0,0.0,generic,4
1728084866,110.0,0.0,generic,5
1728084867,110.0,0.0,generic,6
1728084868,110.0,0.0,generic,7
1728084869,110.0,0.0,generic,8
1728084870,111.0,0.0,generic,9
1728084871,112.0,0.0,generic,10
1728084872,113.0,0.0,generic,11
1728084873,114.0,0.0,generic,12
1728084874,115.0,0.0,generic,13
1728084875,116.0,0.0,generic,14
1728084876,118.0,0.0,generic,15
1728084877,118.0,0.0,generic,16
1728084878,119.0,0.0,generic,17
1728084879,120.0,0.0,generic,18
1728084880,120.0,0.0,generic,19
1728084881,120.0,0.0,generic,20
1728084882,119.0,0.0,generic,21
1728084883,119.0,0.0,generic,22
1728084884,119.0,0.0,generic,23
1728084885,118.0,0.0,generic,24
1728084886,116.0,0.0,generic,25
1728084887,112.0,0.0,generic,26
1728084888,111.0,0.0,generic,27
1728084889,112.0,0.0,generic,28
