timestamp,heart rate,activity type,time
1720745036,104.0,generic,0
1720745037,104.0,generic,1
1720745038,103.0,generic,2
1720745039,103.0,generic,3
1720745040,104.0,generic,4
1720745041,104.0,generic,5
1720745042,105.0,generic,6
1720745043,105.0,generic,7
1720745044,106.0,generic,8
