,timestamp,cadence,gct,heart_rate,time
2,1708911483,0,0,0.0,2
3,1708911484,0,0,0.0,3
4,1708911485,0,0,0.0,4
5,1708911486,0,0,0.0,5
6,1708911487,0,0,0.0,6
7,1708911488,0,0,0.0,7
8,1708911489,0,0,0.0,8
9,1708911490,0,0,0.0,9
10,1708911491,0,0,0.0,10
11,1708911492,0,0,0.0,11
12,1708911493,0,0,0.0,12
13,1708911494,0,0,0.0,13
14,1708911495,0,0,0.0,14
15,1708911496,0,0,155.0,15
16,1708911497,0,0,155.0,16
17,1708911498,0,0,154.0,17
18,1708911499,0,0,153.0,18
19,1708911500,0,0,153.0,19
20,1708911501,0,0,152.0,20
