timestamp,heart rate,distance,activity type,time
1727553258,97.0,0.0,generic,0
1727553259,97.0,0.0,generic,1
1727553260,96.0,0.0,generic,2
1727553261,97.0,0.0,generic,3
1727553262,97.0,0.0,generic,4
1727553263,97.0,0.0,generic,5
1727553264,97.0,0.0,generic,6
1727553265,97.0,0.0,generic,7
1727553266,97.0,0.0,generic,8
1727553267,97.0,0.0,generic,9
1727553268,97.0,0.0,generic,10
1727553269,96.0,0.0,generic,11
1727553270,95.0,0.0,generic,12
1727553271,95.0,0.0,generic,13
1727553272,95.0,0.0,generic,14
1727553273,95.0,0.0,generic,15
1727553274,95.0,0.0,generic,16
1727553275,96.0,0.0,generic,17
1727553276,95.0,0.0,generic,18
1727553277,96.0,0.0,generic,19
1727553278,96.0,0.0,generic,20
1727553279,95.0,0.0,generic,21
1727553280,95.0,0.0,generic,22
1727553281,96.0,0.0,generic,23
1727553282,97.0,0.0,generic,24
1727553283,97.0,0.0,generic,25
1727553284,96.0,0.0,generic,26
1727553285,96.0,0.0,generic,27
1727553286,95.0,0.0,generic,28
