timestamp,heart rate,distance,activity type,time
1727554097,86.0,0.0,generic,0
1727554098,86.0,0.0,generic,1
1727554099,86.0,0.0,generic,2
1727554100,85.0,0.0,generic,3
1727554101,85.0,0.0,generic,4
1727554102,85.0,0.0,generic,5
1727554103,85.0,0.0,generic,6
1727554104,84.0,0.0,generic,7
1727554105,84.0,0.0,generic,8
1727554106,83.0,0.0,generic,9
1727554107,83.0,0.0,generic,10
1727554108,82.0,0.0,generic,11
1727554109,82.0,0.0,generic,12
1727554110,82.0,0.0,generic,13
1727554111,81.0,0.0,generic,14
1727554112,80.0,0.0,generic,15
1727554113,79.0,0.0,generic,16
1727554114,78.0,0.0,generic,17
1727554115,76.0,0.0,generic,18
1727554116,75.0,0.0,generic,19
1727554117,74.0,0.0,generic,20
1727554118,73.0,0.0,generic,21
1727554119,73.0,0.0,generic,22
1727554120,73.0,0.0,generic,23
1727554121,73.0,0.0,generic,24
1727554122,72.0,0.0,generic,25
1727554123,72.0,0.0,generic,26
1727554124,72.0,0.0,generic,27
1727554125,72.0,0.0,generic,28
1727554126,72.0,0.0,generic,29
1727554127,72.0,0.0,generic,30
1727554128,73.0,0.0,generic,31
1727554129,74.0,0.0,generic,32
1727554130,75.0,0.0,generic,33
1727554131,75.0,0.0,generic,34
