timestamp,heart rate,distance,activity type,time
1738432126,123.0,0.0,generic,0
1738432127,123.0,0.0,generic,1
1738432128,123.0,0.0,generic,2
1738432129,123.0,0.0,generic,3
1738432130,123.0,0.0,generic,4
1738432131,122.0,0.0,generic,5
1738432132,122.0,0.0,generic,6
1738432133,122.0,0.0,generic,7
1738432134,122.0,0.0,generic,8
1738432135,122.0,0.0,generic,9
1738432136,122.0,0.0,generic,10
1738432137,122.0,0.0,generic,11
1738432138,122.0,0.0,generic,12
1738432139,122.0,0.0,generic,13
1738432140,122.0,0.0,generic,14
1738432141,122.0,0.0,generic,15
1738432142,121.0,0.0,generic,16
1738432143,120.0,0.0,generic,17
1738432144,120.0,0.0,generic,18
1738432145,119.0,0.0,generic,19
1738432146,119.0,0.0,generic,20
1738432147,118.0,0.0,generic,21
1738432148,117.0,0.0,generic,22
1738432149,117.0,0.0,generic,23
1738432150,117.0,0.0,generic,24
