timestamp,heart rate,distance,activity type,time
1727033210,132.0,0.0,generic,0
1727033211,132.0,0.0,generic,1
1727033212,131.0,0.0,generic,2
1727033213,131.0,0.0,generic,3
1727033214,130.0,0.0,generic,4
1727033215,130.0,0.0,generic,5
1727033216,130.0,0.0,generic,6
1727033217,131.0,0.0,generic,7
1727033218,132.0,0.0,generic,8
1727033219,133.0,0.0,generic,9
1727033220,134.0,0.0,generic,10
1727033221,134.0,0.0,generic,11
1727033222,134.0,0.0,generic,12
1727033223,133.0,0.0,generic,13
1727033224,132.0,0.0,generic,14
1727033225,132.0,0.0,generic,15
1727033226,132.0,0.0,generic,16
1727033227,132.0,0.0,generic,17
1727033228,132.0,0.0,generic,18
1727033229,132.0,0.0,generic,19
1727033230,133.0,0.0,generic,20
1727033231,133.0,0.0,generic,21
1727033232,133.0,0.0,generic,22
1727033233,132.0,0.0,generic,23
1727033234,132.0,0.0,generic,24
1727033235,132.0,0.0,generic,25
1727033236,132.0,0.0,generic,26
1727033237,132.0,0.0,generic,27
1727033238,132.0,0.0,generic,28
