timestamp,heart rate,distance,activity type,time
1738434842,119.0,0.0,generic,0
1738434843,119.0,0.0,generic,1
1738434844,120.0,0.0,generic,2
1738434845,119.0,0.0,generic,3
1738434846,119.0,0.0,generic,4
1738434847,119.0,0.0,generic,5
1738434848,119.0,0.0,generic,6
1738434849,119.0,0.0,generic,7
1738434850,118.0,0.0,generic,8
1738434851,118.0,0.0,generic,9
1738434852,117.0,0.0,generic,10
1738434853,117.0,0.0,generic,11
1738434854,116.0,0.0,generic,12
1738434855,116.0,0.0,generic,13
1738434856,116.0,0.0,generic,14
1738434857,116.0,0.0,generic,15
1738434858,115.0,0.0,generic,16
1738434859,115.0,0.0,generic,17
1738434860,114.0,0.0,generic,18
1738434861,114.0,0.0,generic,19
1738434862,114.0,0.0,generic,20
1738434863,113.0,0.0,generic,21
1738434864,113.0,0.0,generic,22
1738434865,113.0,0.0,generic,23
1738434866,112.0,0.0,generic,24
1738434867,112.0,0.0,generic,25
1738434868,111.0,0.0,generic,26
1738434869,111.0,0.0,generic,27
1738434870,111.0,0.0,generic,28
1738434871,111.0,0.0,generic,29
1738434872,111.0,0.0,generic,30
