timestamp,heart rate,distance,activity type,time
1739132289,90.0,0.0,generic,0
1739132290,89.0,0.0,generic,1
1739132291,88.0,0.0,generic,2
1739132292,88.0,0.0,generic,3
1739132293,88.0,0.0,generic,4
1739132294,87.0,0.0,generic,5
1739132295,87.0,0.0,generic,6
1739132296,86.0,0.0,generic,7
1739132297,86.0,0.0,generic,8
1739132298,85.0,0.0,generic,9
1739132299,85.0,0.0,generic,10
1739132300,85.0,0.0,generic,11
1739132301,85.0,0.0,generic,12
1739132302,85.0,0.0,generic,13
1739132303,84.0,0.0,generic,14
1739132304,84.0,0.0,generic,15
1739132305,83.0,0.0,generic,16
1739132306,82.0,0.0,generic,17
1739132307,81.0,0.0,generic,18
1739132308,79.0,0.0,generic,19
1739132309,78.0,0.0,generic,20
1739132310,77.0,0.0,generic,21
1739132311,76.0,0.0,generic,22
