,timestamp,cadence,gct,heart_rate,time
4,1706806717,0,0,0.0,4
5,1706806718,0,0,0.0,5
6,1706806719,0,0,0.0,6
7,1706806720,0,0,0.0,7
8,1706806721,0,0,0.0,8
9,1706806722,0,0,0.0,9
10,1706806723,0,0,0.0,10
11,1706806724,0,0,0.0,11
12,1706806725,0,0,0.0,12
13,1706806726,0,0,0.0,13
14,1706806727,0,0,0.0,14
15,1706806728,0,0,0.0,15
16,1706806729,0,0,0.0,16
17,1706806730,0,0,0.0,17
18,1706806731,0,0,127.0,18
19,1706806732,0,0,126.0,19
20,1706806733,0,0,126.0,20
21,1706806734,0,0,127.0,21
22,1706806735,0,0,126.0,22
23,1706806736,0,0,127.0,23
24,1706806737,0,0,126.0,24
25,1706806738,0,0,128.0,25
26,1706806739,0,0,127.0,26
27,1706806740,0,0,128.0,27
28,1706806741,0,0,127.0,28
29,1706806742,0,0,127.0,29
30,1706806743,0,0,125.0,30
31,1706806744,0,0,124.0,31
32,1706806745,0,0,124.0,32
33,1706806746,0,0,124.0,33
34,1706806747,0,0,124.0,34
35,1706806748,0,0,125.0,35
36,1706806749,0,0,125.0,36
37,1706806750,0,0,125.0,37
38,1706806751,0,0,126.0,38
39,1706806752,0,0,128.0,39
