timestamp,heart rate,distance,activity type,time
1727559776,99.0,0.0,generic,0
1727559777,100.0,0.0,generic,1
1727559778,98.0,0.0,generic,2
1727559779,97.0,0.0,generic,3
1727559780,96.0,0.0,generic,4
1727559781,95.0,0.0,generic,5
1727559782,94.0,0.0,generic,6
1727559783,93.0,0.0,generic,7
1727559784,93.0,0.0,generic,8
1727559785,93.0,0.0,generic,9
1727559786,93.0,0.0,generic,10
1727559787,93.0,0.0,generic,11
1727559788,93.0,0.0,generic,12
1727559789,93.0,0.0,generic,13
1727559790,92.0,0.0,generic,14
1727559791,93.0,0.0,generic,15
