timestamp,heart rate,activity type,time
1719350098,91.0,generic,0
1719350099,91.0,generic,1
1719350100,91.0,generic,2
1719350101,91.0,generic,3
1719350102,91.0,generic,4
1719350103,91.0,generic,5
1719350104,91.0,generic,6
1719350105,91.0,generic,7
1719350106,91.0,generic,8
1719350107,91.0,generic,9
1719350108,91.0,generic,10
