timestamp,heart rate,distance,activity type,time
1727228814,144.0,0.0,generic,0
1727228815,144.0,0.0,generic,1
1727228816,144.0,0.0,generic,2
1727228817,143.0,0.0,generic,3
1727228818,143.0,0.0,generic,4
1727228819,143.0,0.0,generic,5
1727228820,142.0,0.0,generic,6
1727228821,142.0,0.0,generic,7
1727228822,142.0,0.0,generic,8
1727228823,142.0,0.0,generic,9
1727228824,142.0,0.0,generic,10
1727228825,142.0,0.0,generic,11
1727228826,142.0,0.0,generic,12
1727228827,141.0,0.0,generic,13
1727228828,141.0,0.0,generic,14
