,timestamp,cadence,gct,heart_rate,time
0,1709237926,0,0,0.0,0
1,1709237927,0,0,0.0,1
2,1709237928,0,0,0.0,2
3,1709237929,0,0,0.0,3
4,1709237930,0,0,0.0,4
5,1709237931,0,0,0.0,5
6,1709237932,0,0,0.0,6
7,1709237933,0,0,0.0,7
8,1709237934,0,0,0.0,8
9,1709237935,0,0,0.0,9
10,1709237936,0,0,0.0,10
11,1709237937,0,0,0.0,11
12,1709237938,0,0,0.0,12
13,1709237939,0,0,0.0,13
14,1709237940,0,0,126.0,14
15,1709237941,0,0,126.0,15
16,1709237942,0,0,126.0,16
17,1709237943,0,0,127.0,17
18,1709237944,0,0,126.0,18
19,1709237945,0,0,126.0,19
20,1709237946,0,0,127.0,20
21,1709237947,0,0,127.0,21
22,1709237948,0,0,127.0,22
23,1709237949,0,0,127.0,23
24,1709237950,0,0,127.0,24
25,1709237951,0,0,126.0,25
26,1709237952,0,0,126.0,26
27,1709237953,0,0,126.0,27
28,1709237954,0,0,126.0,28
29,1709237955,0,0,125.0,29
30,1709237956,0,0,125.0,30
31,1709237957,0,0,125.0,31
32,1709237958,0,0,125.0,32
33,1709237959,0,0,125.0,33
34,1709237960,0,0,125.0,34
35,1709237961,0,0,125.0,35
36,1709237962,0,0,125.0,36
37,1709237963,0,0,125.0,37
38,1709237964,0,0,125.0,38
39,1709237965,0,0,125.0,39
40,1709237966,0,0,125.0,40
