timestamp,heart rate,distance,activity type,time
1727562019,100.0,0.0,generic,0
1727562020,100.0,0.0,generic,1
1727562021,101.0,0.0,generic,2
1727562022,102.0,0.0,generic,3
1727562023,102.0,0.0,generic,4
1727562024,101.0,0.0,generic,5
1727562025,101.0,0.0,generic,6
1727562026,102.0,0.0,generic,7
1727562027,101.0,0.0,generic,8
1727562028,100.0,0.0,generic,9
1727562029,98.0,0.0,generic,10
1727562030,98.0,0.0,generic,11
1727562031,97.0,0.0,generic,12
1727562032,97.0,0.0,generic,13
1727562033,97.0,0.0,generic,14
1727562034,97.0,0.0,generic,15
1727562035,98.0,0.0,generic,16
1727562036,98.0,0.0,generic,17
1727562037,98.0,0.0,generic,18
1727562038,97.0,0.0,generic,19
1727562039,97.0,0.0,generic,20
1727562040,97.0,0.0,generic,21
1727562041,96.0,0.0,generic,22
1727562042,95.0,0.0,generic,23
1727562043,94.0,0.0,generic,24
1727562044,95.0,0.0,generic,25
1727562045,95.0,0.0,generic,26
1727562046,95.0,0.0,generic,27
1727562047,95.0,0.0,generic,28
1727562048,94.0,0.0,generic,29
1727562049,94.0,0.0,generic,30
1727562050,93.0,0.0,generic,31
1727562051,93.0,0.0,generic,32
