timestamp,heart rate,distance,activity type,time
1727567474,119.0,0.0,generic,0
1727567475,120.0,0.0,generic,1
1727567476,120.0,0.0,generic,2
1727567477,120.0,0.0,generic,3
1727567478,119.0,0.0,generic,4
1727567479,120.0,0.0,generic,5
1727567480,120.0,0.0,generic,6
1727567481,119.0,0.0,generic,7
1727567482,119.0,0.0,generic,8
1727567483,119.0,0.0,generic,9
1727567484,118.0,0.0,generic,10
1727567485,117.0,0.0,generic,11
1727567486,115.0,0.0,generic,12
1727567487,114.0,0.0,generic,13
1727567488,112.0,0.0,generic,14
1727567489,110.0,0.0,generic,15
1727567490,109.0,0.0,generic,16
1727567491,109.0,0.0,generic,17
1727567492,109.0,0.0,generic,18
