timestamp,heart rate,distance,activity type,time
1739133136,102.0,0.0,generic,0
1739133137,103.0,0.0,generic,1
1739133138,105.0,0.0,generic,2
1739133139,107.0,0.0,generic,3
1739133140,108.0,0.0,generic,4
1739133141,109.0,0.0,generic,5
1739133142,110.0,0.0,generic,6
1739133143,111.0,0.0,generic,7
1739133144,111.0,0.0,generic,8
1739133145,110.0,0.0,generic,9
1739133146,110.0,0.0,generic,10
1739133147,110.0,0.0,generic,11
1739133148,108.0,0.0,generic,12
1739133149,106.0,0.0,generic,13
1739133150,105.0,0.0,generic,14
1739133151,105.0,0.0,generic,15
1739133152,104.0,0.0,generic,16
1739133153,104.0,0.0,generic,17
1739133154,103.0,0.0,generic,18
1739133155,102.0,0.0,generic,19
1739133156,102.0,0.0,generic,20
1739133157,102.0,0.0,generic,21
1739133158,101.0,0.0,generic,22
1739133159,101.0,0.0,generic,23
1739133160,101.0,0.0,generic,24
1739133161,101.0,0.0,generic,25
1739133162,101.0,0.0,generic,26
1739133163,101.0,0.0,generic,27
1739133164,101.0,0.0,generic,28
1739133165,101.0,0.0,generic,29
1739133166,101.0,0.0,generic,30
1739133167,101.0,0.0,generic,31
1739133168,101.0,0.0,generic,32
1739133169,101.0,0.0,generic,33
1739133170,101.0,0.0,generic,34
1739133171,101.0,0.0,generic,35
1739133172,101.0,0.0,generic,36
1739133173,101.0,0.0,generic,37
1739133174,100.0,0.0,generic,38
1739133175,100.0,0.0,generic,39
1739133176,100.0,0.0,generic,40
1739133177,99.0,0.0,generic,41
1739133178,99.0,0.0,generic,42
1739133179,98.0,0.0,generic,43
1739133180,98.0,0.0,generic,44
1739133181,98.0,0.0,generic,45
1739133182,98.0,0.0,generic,46
1739133183,97.0,0.0,generic,47
1739133184,97.0,0.0,generic,48
1739133185,97.0,0.0,generic,49
1739133186,97.0,0.0,generic,50
1739133187,97.0,0.0,generic,51
1739133188,97.0,0.0,generic,52
1739133189,96.0,0.0,generic,53
1739133190,95.0,0.0,generic,54
1739133191,95.0,0.0,generic,55
1739133192,95.0,0.0,generic,56
1739133193,95.0,0.0,generic,57
1739133194,95.0,0.0,generic,58
1739133195,95.0,0.0,generic,59
1739133196,96.0,0.0,generic,60
1739133197,96.0,0.0,generic,61
1739133198,97.0,0.0,generic,62
1739133199,97.0,0.0,generic,63
1739133200,97.0,0.0,generic,64
1739133201,97.0,0.0,generic,65
1739133202,97.0,0.0,generic,66
1739133203,97.0,0.0,generic,67
1739133204,97.0,0.0,generic,68
1739133205,97.0,0.0,generic,69
1739133206,97.0,0.0,generic,70
1739133207,96.0,0.0,generic,71
1739133208,95.0,0.0,generic,72
1739133209,95.0,0.0,generic,73
1739133210,95.0,0.0,generic,74
1739133211,95.0,0.0,generic,75
1739133212,94.0,0.0,generic,76
1739133213,94.0,0.0,generic,77
1739133214,94.0,0.0,generic,78
1739133215,94.0,0.0,generic,79
1739133216,94.0,0.0,generic,80
1739133217,94.0,0.0,generic,81
1739133218,94.0,0.0,generic,82
1739133219,94.0,0.0,generic,83
1739133220,94.0,0.0,generic,84
1739133221,94.0,0.0,generic,85
1739133222,95.0,0.0,generic,86
1739133223,95.0,0.0,generic,87
1739133224,95.0,0.0,generic,88
1739133225,95.0,0.0,generic,89
1739133226,95.0,0.0,generic,90
1739133227,95.0,0.0,generic,91
1739133228,95.0,0.0,generic,92
1739133229,94.0,0.0,generic,93
1739133230,94.0,0.0,generic,94
1739133231,95.0,0.0,generic,95
1739133232,95.0,0.0,generic,96
1739133233,95.0,0.0,generic,97
1739133234,95.0,0.0,generic,98
