timestamp,heart rate,distance,activity type,time
1727925553,120.0,0.0,generic,0
1727925554,126.0,0.0,generic,1
1727925555,132.0,0.0,generic,2
1727925556,138.0,0.0,generic,3
1727925557,143.0,0.0,generic,4
1727925558,145.0,0.0,generic,5
1727925559,145.0,0.0,generic,6
1727925560,145.0,0.0,generic,7
1727925561,145.0,0.0,generic,8
1727925562,145.0,0.0,generic,9
1727925563,145.0,0.0,generic,10
1727925564,145.0,0.0,generic,11
1727925565,145.0,0.0,generic,12
1727925566,144.0,0.0,generic,13
1727925567,144.0,0.0,generic,14
1727925568,144.0,0.0,generic,15
1727925569,144.0,0.0,generic,16
1727925570,144.0,0.0,generic,17
1727925571,143.0,0.0,generic,18
1727925572,143.0,0.0,generic,19
1727925573,143.0,0.0,generic,20
1727925574,142.0,0.0,generic,21
1727925575,141.0,0.0,generic,22
1727925576,141.0,0.0,generic,23
1727925577,140.0,0.0,generic,24
1727925578,139.0,0.0,generic,25
1727925579,139.0,0.0,generic,26
1727925580,138.0,0.0,generic,27
1727925581,138.0,0.0,generic,28
1727925582,137.0,0.0,generic,29
1727925583,137.0,0.0,generic,30
