timestamp,heart rate,activity type,time
1719608749,156.0,generic,0
1719608750,155.0,generic,1
1719608751,155.0,generic,2
1719608752,154.0,generic,3
1719608753,154.0,generic,4
1719608754,153.0,generic,5
1719608755,153.0,generic,6
