,timestamp,cadence,gct,heart_rate,time
0,1707270154,0,0,0.0,0
1,1707270155,0,0,0.0,1
2,1707270156,0,0,0.0,2
3,1707270157,0,0,0.0,3
4,1707270158,0,0,0.0,4
5,1707270159,0,0,0.0,5
6,1707270160,0,0,0.0,6
7,1707270161,0,0,0.0,7
8,1707270162,0,0,0.0,8
9,1707270163,0,0,0.0,9
10,1707270164,0,0,0.0,10
11,1707270165,0,0,0.0,11
12,1707270166,0,0,0.0,12
13,1707270167,0,0,0.0,13
14,1707270168,0,0,0.0,14
15,1707270169,0,0,167.0,15
16,1707270170,0,0,167.0,16
17,1707270171,0,0,166.0,17
18,1707270172,0,0,166.0,18
19,1707270173,0,0,165.0,19
20,1707270174,0,0,164.0,20
21,1707270175,0,0,163.0,21
22,1707270176,0,0,163.0,22
23,1707270177,0,0,163.0,23
24,1707270178,0,0,162.0,24
25,1707270179,0,0,161.0,25
26,1707270180,0,0,161.0,26
27,1707270181,0,0,160.0,27
28,1707270182,0,0,160.0,28
29,1707270183,0,0,159.0,29
30,1707270184,0,0,159.0,30
31,1707270185,0,0,158.0,31
32,1707270186,0,0,158.0,32
33,1707270187,0,0,158.0,33
34,1707270188,0,0,157.0,34
35,1707270189,0,0,157.0,35
