timestamp,heart rate,distance,activity type,time
1721695069,,0.0,generic,0
1721695070,,0.0,generic,1
1721695071,,0.0,generic,2
1721695072,,0.0,generic,3
1721695073,,0.0,generic,4
1721695074,,0.0,generic,5
1721695075,126.0,0.0,generic,6
1721695076,126.0,0.0,generic,7
1721695077,126.0,0.0,generic,8
1721695078,124.0,0.0,generic,9
1721695079,124.0,0.0,generic,10
1721695080,123.0,0.0,generic,11
1721695081,121.0,0.0,generic,12
1721695082,121.0,0.0,generic,13
1721695083,120.0,0.0,generic,14
1721695084,119.0,0.0,generic,15
