timestamp,heart rate,activity type,time
1717533115,95.0,generic,0
1717533116,95.0,generic,1
1717533117,95.0,generic,2
1717533118,95.0,generic,3
1717533119,95.0,generic,4
1717533120,95.0,generic,5
1717533121,95.0,generic,6
