timestamp,heart rate,activity type,time
1719170969,145.0,generic,0
1719170970,145.0,generic,1
1719170971,145.0,generic,2
1719170972,145.0,generic,3
1719170973,145.0,generic,4
1719170974,145.0,generic,5
1719170975,145.0,generic,6
1719170976,144.0,generic,7
1719170977,144.0,generic,8
1719170978,143.0,generic,9
1719170979,142.0,generic,10
1719170980,142.0,generic,11
1719170981,141.0,generic,12
