,timestamp,cadence,gct,heart_rate,time
1,1709234210,0,0,0.0,1
2,1709234211,0,0,0.0,2
3,1709234212,0,0,0.0,3
4,1709234213,0,0,0.0,4
5,1709234214,0,0,0.0,5
6,1709234215,0,0,0.0,6
7,1709234216,0,0,0.0,7
8,1709234217,0,0,0.0,8
9,1709234218,0,0,0.0,9
10,1709234219,0,0,0.0,10
11,1709234220,0,0,0.0,11
12,1709234221,0,0,0.0,12
13,1709234222,0,0,0.0,13
14,1709234223,0,0,0.0,14
15,1709234224,0,0,100.0,15
16,1709234225,0,0,100.0,16
17,1709234226,0,0,101.0,17
18,1709234227,0,0,101.0,18
19,1709234228,0,0,101.0,19
20,1709234229,0,0,100.0,20
21,1709234230,0,0,100.0,21
22,1709234231,0,0,100.0,22
23,1709234232,0,0,99.0,23
24,1709234233,0,0,98.0,24
25,1709234234,0,0,98.0,25
26,1709234235,0,0,98.0,26
27,1709234236,0,0,98.0,27
28,1709234237,0,0,98.0,28
29,1709234238,0,0,98.0,29
30,1709234239,0,0,98.0,30
31,1709234240,0,0,98.0,31
32,1709234241,0,0,98.0,32
33,1709234242,0,0,98.0,33
34,1709234243,0,0,98.0,34
35,1709234244,0,0,98.0,35
36,1709234245,0,0,98.0,36
37,1709234246,0,0,98.0,37
38,1709234247,0,0,98.0,38
39,1709234248,0,0,97.0,39
40,1709234249,0,0,97.0,40
41,1709234250,0,0,97.0,41
42,1709234251,0,0,97.0,42
