timestamp,heart rate,activity type,time
1719948938,146.0,generic,0
1719948939,145.0,generic,1
1719948940,144.0,generic,2
1719948941,143.0,generic,3
1719948942,142.0,generic,4
1719948943,141.0,generic,5
1719948944,141.0,generic,6
1719948945,141.0,generic,7
