timestamp,heart rate,distance,activity type,time
1728083992,110.0,0.0,generic,0
1728083993,110.0,0.0,generic,1
1728083994,110.0,0.0,generic,2
1728083995,109.0,0.0,generic,3
1728083996,109.0,0.0,generic,4
1728083997,109.0,0.0,generic,5
1728083998,108.0,0.0,generic,6
1728083999,110.0,0.0,generic,7
1728084000,109.0,0.0,generic,8
1728084001,108.0,0.0,generic,9
1728084002,109.0,0.0,generic,10
1728084003,110.0,0.0,generic,11
1728084004,112.0,0.0,generic,12
1728084005,116.0,0.0,generic,13
1728084006,117.0,0.0,generic,14
1728084007,116.0,0.0,generic,15
1728084008,116.0,0.0,generic,16
1728084009,117.0,0.0,generic,17
1728084010,117.0,0.0,generic,18
1728084011,117.0,0.0,generic,19
1728084012,117.0,0.0,generic,20
1728084013,117.0,0.0,generic,21
1728084014,117.0,0.0,generic,22
1728084015,116.0,0.0,generic,23
1728084016,116.0,0.0,generic,24
1728084017,116.0,0.0,generic,25
1728084018,116.0,0.0,generic,26
1728084019,116.0,0.0,generic,27
1728084020,116.0,0.0,generic,28
1728084021,116.0,0.0,generic,29
1728084022,115.0,0.0,generic,30
1728084023,114.0,0.0,generic,31
1728084024,113.0,0.0,generic,32
1728084025,112.0,0.0,generic,33
1728084026,110.0,0.0,generic,34
