timestamp,heart rate,activity type,time
1715992114,125.0,generic,0
1715992115,125.0,generic,1
1715992116,125.0,generic,2
1715992117,125.0,generic,3
1715992118,125.0,generic,4
1715992119,125.0,generic,5
1715992120,124.0,generic,6
1715992121,123.0,generic,7
1715992122,123.0,generic,8
1715992123,123.0,generic,9
1715992124,123.0,generic,10
