timestamp,heart rate,distance,activity type,time
1727562727,92.0,0.0,generic,0
1727562728,93.0,0.0,generic,1
1727562729,93.0,0.0,generic,2
1727562730,94.0,0.0,generic,3
1727562731,94.0,0.0,generic,4
1727562732,93.0,0.0,generic,5
1727562733,93.0,0.0,generic,6
1727562734,93.0,0.0,generic,7
1727562735,94.0,0.0,generic,8
1727562736,95.0,0.0,generic,9
1727562737,97.0,0.0,generic,10
1727562738,97.0,0.0,generic,11
1727562739,96.0,0.0,generic,12
1727562740,96.0,0.0,generic,13
1727562741,96.0,0.0,generic,14
1727562742,96.0,0.0,generic,15
1727562743,97.0,0.0,generic,16
1727562744,97.0,0.0,generic,17
1727562745,97.0,0.0,generic,18
