timestamp,heart rate,distance,activity type,time
1721695173,104.0,0.0,generic,0
1721695174,104.0,0.0,generic,1
1721695175,104.0,0.0,generic,2
1721695176,103.0,0.0,generic,3
1721695177,103.0,0.0,generic,4
1721695178,103.0,0.0,generic,5
1721695179,103.0,0.0,generic,6
1721695180,103.0,0.0,generic,7
1721695181,103.0,0.0,generic,8
1721695182,102.0,0.0,generic,9
1721695183,101.0,0.0,generic,10
1721695184,101.0,0.0,generic,11
1721695185,101.0,0.0,generic,12
1721695186,101.0,0.0,generic,13
1721695187,101.0,0.0,generic,14
1721695188,101.0,0.0,generic,15
1721695189,101.0,0.0,generic,16
1721695190,100.0,0.0,generic,17
