timestamp,heart rate,distance,activity type,time
1727226648,142.0,0.0,generic,0
1727226649,141.0,0.0,generic,1
1727226650,141.0,0.0,generic,2
1727226651,141.0,0.0,generic,3
1727226652,141.0,0.0,generic,4
1727226653,140.0,0.0,generic,5
1727226654,140.0,0.0,generic,6
1727226655,139.0,0.0,generic,7
1727226656,138.0,0.0,generic,8
1727226657,138.0,0.0,generic,9
1727226658,137.0,0.0,generic,10
1727226659,137.0,0.0,generic,11
1727226660,136.0,0.0,generic,12
1727226661,136.0,0.0,generic,13
1727226662,136.0,0.0,generic,14
1727226663,136.0,0.0,generic,15
1727226664,135.0,0.0,generic,16
1727226665,135.0,0.0,generic,17
1727226666,134.0,0.0,generic,18
1727226667,134.0,0.0,generic,19
1727226668,133.0,0.0,generic,20
1727226669,132.0,0.0,generic,21
1727226670,132.0,0.0,generic,22
1727226671,132.0,0.0,generic,23
1727226672,132.0,0.0,generic,24
1727226673,131.0,0.0,generic,25
1727226674,131.0,0.0,generic,26
1727226675,130.0,0.0,generic,27
1727226676,130.0,0.0,generic,28
