timestamp,heart rate,distance,activity type,time
1724274810,132.0,0.0,generic,0
1724274811,132.0,0.0,generic,1
1724274812,132.0,0.0,generic,2
1724274813,132.0,0.0,generic,3
1724274814,131.0,0.0,generic,4
1724274815,130.0,0.0,generic,5
1724274816,128.0,0.0,generic,6
1724274817,127.0,0.0,generic,7
1724274818,125.0,0.0,generic,8
1724274819,126.0,0.0,generic,9
1724274820,125.0,0.0,generic,10
1724274821,125.0,0.0,generic,11
1724274822,124.0,0.0,generic,12
1724274823,123.0,0.0,generic,13
1724274824,124.0,0.0,generic,14
1724274825,125.0,0.0,generic,15
1724274826,125.0,0.0,generic,16
1724274827,125.0,0.0,generic,17
1724274828,125.0,0.0,generic,18
1724274829,124.0,0.0,generic,19
1724274830,124.0,0.0,generic,20
1724274831,123.0,0.0,generic,21
1724274832,123.0,0.0,generic,22
1724274833,123.0,0.0,generic,23
1724274834,123.0,0.0,generic,24
1724274835,123.0,0.0,generic,25
1724274836,121.0,0.0,generic,26
1724274837,120.0,0.0,generic,27
1724274838,120.0,0.0,generic,28
1724274839,120.0,0.0,generic,29
1724274840,120.0,0.0,generic,30
1724274841,120.0,0.0,generic,31
1724274842,120.0,0.0,generic,32
1724274843,120.0,0.0,generic,33
1724274844,120.0,0.0,generic,34
1724274845,120.0,0.0,generic,35
1724274846,120.0,0.0,generic,36
1724274847,120.0,0.0,generic,37
1724274848,120.0,0.0,generic,38
1724274849,120.0,0.0,generic,39
1724274850,120.0,0.0,generic,40
1724274851,121.0,0.0,generic,41
1724274852,121.0,0.0,generic,42
1724274853,121.0,0.0,generic,43
1724274854,122.0,0.0,generic,44
1724274855,122.0,0.0,generic,45
1724274856,123.0,0.0,generic,46
1724274857,123.0,0.0,generic,47
