timestamp,heart rate,distance,activity type,time
1721523267,,0.0,generic,0
1721523268,,0.0,generic,1
1721523269,,0.0,generic,2
1721523270,125.0,0.0,generic,3
1721523271,125.0,0.0,generic,4
1721523272,123.0,0.0,generic,5
1721523273,123.0,0.0,generic,6
1721523274,122.0,0.0,generic,7
1721523275,122.0,0.0,generic,8
1721523276,122.0,0.0,generic,9
1721523277,122.0,0.0,generic,10
1721523278,121.0,0.0,generic,11
1721523279,120.0,0.0,generic,12
1721523280,120.0,0.0,generic,13
1721523281,120.0,0.0,generic,14
1721523282,120.0,0.0,generic,15
1721523283,120.0,0.0,generic,16
1721523284,120.0,0.0,generic,17
1721523285,120.0,0.0,generic,18
1721523286,120.0,0.0,generic,19
1721523287,120.0,0.0,generic,20
1721523288,120.0,0.0,generic,21
1721523289,119.0,0.0,generic,22
1721523290,119.0,0.0,generic,23
1721523291,119.0,0.0,generic,24
1721523292,119.0,0.0,generic,25
1721523293,119.0,0.0,generic,26
1721523294,119.0,0.0,generic,27
1721523295,119.0,0.0,generic,28
1721523296,119.0,0.0,generic,29
1721523297,118.0,0.0,generic,30
1721523298,117.0,0.0,generic,31
1721523299,118.0,0.0,generic,32
1721523300,118.0,0.0,generic,33
1721523301,119.0,0.0,generic,34
1721523302,119.0,0.0,generic,35
1721523303,119.0,0.0,generic,36
1721523304,118.0,0.0,generic,37
1721523305,117.0,0.0,generic,38
1721523306,117.0,0.0,generic,39
1721523307,117.0,0.0,generic,40
1721523308,117.0,0.0,generic,41
1721523309,117.0,0.0,generic,42
1721523310,117.0,0.0,generic,43
1721523311,117.0,0.0,generic,44
1721523312,117.0,0.0,generic,45
1721523313,117.0,0.0,generic,46
1721523314,117.0,0.0,generic,47
1721523315,117.0,0.0,generic,48
1721523316,117.0,0.0,generic,49
1721523317,117.0,0.0,generic,50
