timestamp,heart rate,distance,activity type,time
1721698080,,0.0,generic,0
1721698081,101.0,0.0,generic,1
1721698082,101.0,0.0,generic,2
1721698083,101.0,0.0,generic,3
1721698084,101.0,0.0,generic,4
1721698085,101.0,0.0,generic,5
1721698086,101.0,0.0,generic,6
1721698087,101.0,0.0,generic,7
1721698088,101.0,0.0,generic,8
1721698089,103.0,0.0,generic,9
1721698090,103.0,0.0,generic,10
1721698091,102.0,0.0,generic,11
1721698092,102.0,0.0,generic,12
1721698093,103.0,0.0,generic,13
1721698094,104.0,0.0,generic,14
1721698095,104.0,0.0,generic,15
1721698096,104.0,0.0,generic,16
1721698097,104.0,0.0,generic,17
1721698098,103.0,0.0,generic,18
1721698099,103.0,0.0,generic,19
1721698100,102.0,0.0,generic,20
1721698101,101.0,0.0,generic,21
1721698102,101.0,0.0,generic,22
1721698103,101.0,0.0,generic,23
1721698104,101.0,0.0,generic,24
1721698105,102.0,0.0,generic,25
1721698106,102.0,0.0,generic,26
