timestamp,heart rate,distance,activity type,time
1727925537,,0.0,generic,0
1727925538,,0.0,generic,1
1727925539,,0.0,generic,2
1727925540,,0.0,generic,3
1727925541,,0.0,generic,4
1727925542,,0.0,generic,5
1727925543,,0.0,generic,6
1727925544,,0.0,generic,7
1727925545,96.0,0.0,generic,8
1727925546,95.0,0.0,generic,9
1727925547,95.0,0.0,generic,10
1727925548,98.0,0.0,generic,11
1727925549,100.0,0.0,generic,12
1727925550,102.0,0.0,generic,13
1727925551,108.0,0.0,generic,14
1727925552,114.0,0.0,generic,15
