timestamp,heart rate,activity type,time
1720743842,104.0,generic,0
1720743843,104.0,generic,1
1720743844,104.0,generic,2
1720743845,104.0,generic,3
1720743846,105.0,generic,4
1720743847,105.0,generic,5
1720743848,106.0,generic,6
1720743849,107.0,generic,7
1720743850,106.0,generic,8
1720743851,106.0,generic,9
1720743852,106.0,generic,10
