timestamp,heart rate,distance,activity type,time
1727231389,106.0,0.0,generic,0
1727231390,105.0,0.0,generic,1
1727231391,105.0,0.0,generic,2
1727231392,104.0,0.0,generic,3
1727231393,104.0,0.0,generic,4
1727231394,104.0,0.0,generic,5
1727231395,103.0,0.0,generic,6
1727231396,103.0,0.0,generic,7
1727231397,102.0,0.0,generic,8
1727231398,102.0,0.0,generic,9
1727231399,101.0,0.0,generic,10
1727231400,101.0,0.0,generic,11
1727231401,100.0,0.0,generic,12
1727231402,100.0,0.0,generic,13
1727231403,99.0,0.0,generic,14
1727231404,99.0,0.0,generic,15
1727231405,99.0,0.0,generic,16
1727231406,98.0,0.0,generic,17
1727231407,98.0,0.0,generic,18
1727231408,97.0,0.0,generic,19
1727231409,97.0,0.0,generic,20
1727231410,96.0,0.0,generic,21
1727231411,96.0,0.0,generic,22
1727231412,95.0,0.0,generic,23
1727231413,95.0,0.0,generic,24
1727231414,96.0,0.0,generic,25
1727231415,96.0,0.0,generic,26
1727231416,97.0,0.0,generic,27
1727231417,97.0,0.0,generic,28
1727231418,97.0,0.0,generic,29
1727231419,97.0,0.0,generic,30
1727231420,97.0,0.0,generic,31
1727231421,98.0,0.0,generic,32
