timestamp,heart rate,distance,activity type,time
1727233454,116.0,0.0,generic,0
1727233455,117.0,0.0,generic,1
1727233456,117.0,0.0,generic,2
1727233457,117.0,0.0,generic,3
1727233458,117.0,0.0,generic,4
1727233459,117.0,0.0,generic,5
1727233460,117.0,0.0,generic,6
1727233461,117.0,0.0,generic,7
1727233462,118.0,0.0,generic,8
1727233463,118.0,0.0,generic,9
1727233464,118.0,0.0,generic,10
1727233465,118.0,0.0,generic,11
1727233466,119.0,0.0,generic,12
1727233467,119.0,0.0,generic,13
1727233468,119.0,0.0,generic,14
1727233469,118.0,0.0,generic,15
1727233470,118.0,0.0,generic,16
1727233471,119.0,0.0,generic,17
1727233472,119.0,0.0,generic,18
1727233473,118.0,0.0,generic,19
1727233474,117.0,0.0,generic,20
1727233475,117.0,0.0,generic,21
1727233476,117.0,0.0,generic,22
1727233477,117.0,0.0,generic,23
1727233478,117.0,0.0,generic,24
