,timestamp,cadence,gct,heart_rate,time
1,1707246713,0,0,0.0,1
2,1707246714,0,0,0.0,2
3,1707246715,0,0,0.0,3
4,1707246716,0,0,0.0,4
5,1707246717,0,0,0.0,5
6,1707246718,0,0,0.0,6
7,1707246719,0,0,0.0,7
8,1707246720,0,0,0.0,8
9,1707246721,0,0,0.0,9
10,1707246722,0,0,0.0,10
11,1707246723,0,0,0.0,11
12,1707246724,0,0,0.0,12
13,1707246725,0,0,0.0,13
14,1707246726,0,0,166.0,14
15,1707246727,0,0,166.0,15
16,1707246728,0,0,166.0,16
17,1707246729,0,0,166.0,17
18,1707246730,0,0,166.0,18
19,1707246731,0,0,167.0,19
20,1707246732,0,0,167.0,20
21,1707246733,0,0,167.0,21
22,1707246734,0,0,167.0,22
23,1707246735,0,0,168.0,23
24,1707246736,0,0,168.0,24
25,1707246737,0,0,168.0,25
26,1707246738,0,0,169.0,26
27,1707246739,0,0,170.0,27
