timestamp,heart rate,distance,activity type,time
1727228785,119.0,0.0,generic,0
1727228786,120.0,0.0,generic,1
1727228787,124.0,0.0,generic,2
1727228788,127.0,0.0,generic,3
1727228789,131.0,0.0,generic,4
1727228790,134.0,0.0,generic,5
1727228791,140.0,0.0,generic,6
1727228792,146.0,0.0,generic,7
1727228793,150.0,0.0,generic,8
1727228794,150.0,0.0,generic,9
1727228795,151.0,0.0,generic,10
1727228796,151.0,0.0,generic,11
1727228797,152.0,0.0,generic,12
1727228798,152.0,0.0,generic,13
1727228799,152.0,0.0,generic,14
1727228800,151.0,0.0,generic,15
1727228801,150.0,0.0,generic,16
1727228802,149.0,0.0,generic,17
1727228803,148.0,0.0,generic,18
1727228804,148.0,0.0,generic,19
1727228805,147.0,0.0,generic,20
1727228806,147.0,0.0,generic,21
1727228807,147.0,0.0,generic,22
1727228808,146.0,0.0,generic,23
1727228809,145.0,0.0,generic,24
1727228810,145.0,0.0,generic,25
1727228811,145.0,0.0,generic,26
1727228812,145.0,0.0,generic,27
1727228813,144.0,0.0,generic,28
