timestamp,heart rate,activity type,time
1719350728,95.0,generic,0
1719350729,95.0,generic,1
1719350730,95.0,generic,2
1719350731,95.0,generic,3
1719350732,95.0,generic,4
1719350733,95.0,generic,5
1719350734,95.0,generic,6
