timestamp,heart rate,distance,activity type,time
1721522791,101.0,0.0,generic,0
1721522792,100.0,0.0,generic,1
1721522793,100.0,0.0,generic,2
1721522794,100.0,0.0,generic,3
1721522795,100.0,0.0,generic,4
1721522796,99.0,0.0,generic,5
1721522797,98.0,0.0,generic,6
1721522798,97.0,0.0,generic,7
1721522799,98.0,0.0,generic,8
1721522800,98.0,0.0,generic,9
1721522801,98.0,0.0,generic,10
1721522802,98.0,0.0,generic,11
1721522803,98.0,0.0,generic,12
1721522804,98.0,0.0,generic,13
1721522805,98.0,0.0,generic,14
