timestamp,heart rate,distance,activity type,time
1727556195,98.0,0.0,generic,0
1727556196,99.0,0.0,generic,1
1727556197,99.0,0.0,generic,2
1727556198,98.0,0.0,generic,3
1727556199,99.0,0.0,generic,4
1727556200,99.0,0.0,generic,5
1727556201,99.0,0.0,generic,6
1727556202,99.0,0.0,generic,7
1727556203,99.0,0.0,generic,8
1727556204,100.0,0.0,generic,9
1727556205,100.0,0.0,generic,10
1727556206,100.0,0.0,generic,11
1727556207,100.0,0.0,generic,12
1727556208,100.0,0.0,generic,13
1727556209,100.0,0.0,generic,14
1727556210,101.0,0.0,generic,15
1727556211,101.0,0.0,generic,16
1727556212,100.0,0.0,generic,17
1727556213,100.0,0.0,generic,18
1727556214,99.0,0.0,generic,19
1727556215,99.0,0.0,generic,20
1727556216,98.0,0.0,generic,21
1727556217,98.0,0.0,generic,22
1727556218,97.0,0.0,generic,23
1727556219,97.0,0.0,generic,24
1727556220,96.0,0.0,generic,25
1727556221,97.0,0.0,generic,26
1727556222,97.0,0.0,generic,27
1727556223,98.0,0.0,generic,28
1727556224,99.0,0.0,generic,29
1727556225,99.0,0.0,generic,30
1727556226,99.0,0.0,generic,31
1727556227,99.0,0.0,generic,32
1727556228,100.0,0.0,generic,33
1727556229,100.0,0.0,generic,34
1727556230,100.0,0.0,generic,35
1727556231,100.0,0.0,generic,36
