timestamp,heart rate,distance,activity type,time
1721694278,97.0,0.0,generic,0
1721694279,97.0,0.0,generic,1
1721694280,97.0,0.0,generic,2
1721694281,96.0,0.0,generic,3
1721694282,96.0,0.0,generic,4
1721694283,95.0,0.0,generic,5
1721694284,95.0,0.0,generic,6
1721694285,95.0,0.0,generic,7
1721694286,95.0,0.0,generic,8
1721694287,95.0,0.0,generic,9
1721694288,96.0,0.0,generic,10
1721694289,96.0,0.0,generic,11
1721694290,97.0,0.0,generic,12
1721694291,97.0,0.0,generic,13
1721694292,97.0,0.0,generic,14
1721694293,97.0,0.0,generic,15
1721694294,97.0,0.0,generic,16
1721694295,97.0,0.0,generic,17
1721694296,97.0,0.0,generic,18
1721694297,97.0,0.0,generic,19
1721694298,96.0,0.0,generic,20
1721694299,95.0,0.0,generic,21
1721694300,95.0,0.0,generic,22
1721694301,94.0,0.0,generic,23
1721694302,94.0,0.0,generic,24
1721694303,94.0,0.0,generic,25
1721694304,94.0,0.0,generic,26
1721694305,94.0,0.0,generic,27
1721694306,94.0,0.0,generic,28
1721694307,94.0,0.0,generic,29
1721694308,94.0,0.0,generic,30
1721694309,94.0,0.0,generic,31
1721694310,94.0,0.0,generic,32
1721694311,94.0,0.0,generic,33
1721694312,94.0,0.0,generic,34
1721694313,94.0,0.0,generic,35
1721694314,94.0,0.0,generic,36
1721694315,95.0,0.0,generic,37
1721694316,95.0,0.0,generic,38
1721694317,95.0,0.0,generic,39
1721694318,95.0,0.0,generic,40
1721694319,95.0,0.0,generic,41
1721694320,94.0,0.0,generic,42
1721694321,94.0,0.0,generic,43
1721694322,94.0,0.0,generic,44
1721694323,93.0,0.0,generic,45
1721694324,93.0,0.0,generic,46
1721694325,92.0,0.0,generic,47
1721694326,92.0,0.0,generic,48
