,timestamp,cadence,gct,heart_rate,time
1,1706809386,0,0,0.0,1
2,1706809387,0,0,0.0,2
3,1706809388,0,0,0.0,3
4,1706809389,0,0,0.0,4
5,1706809390,0,0,0.0,5
6,1706809391,0,0,0.0,6
7,1706809392,0,0,0.0,7
8,1706809393,0,0,0.0,8
9,1706809394,0,0,0.0,9
10,1706809395,0,0,0.0,10
11,1706809396,0,0,0.0,11
12,1706809397,0,0,0.0,12
13,1706809398,0,0,0.0,13
14,1706809399,0,0,155.0,14
15,1706809400,0,0,155.0,15
16,1706809401,0,0,154.0,16
