timestamp,heart rate,activity type,time
1720757930,154.0,generic,0
1720757931,154.0,generic,1
1720757932,153.0,generic,2
1720757933,153.0,generic,3
1720757934,152.0,generic,4
1720757935,151.0,generic,5
1720757936,151.0,generic,6
1720757937,151.0,generic,7
1720757938,151.0,generic,8
