timestamp,heart rate,distance,activity type,time
1728086847,129.0,0.0,generic,0
1728086848,129.0,0.0,generic,1
1728086849,129.0,0.0,generic,2
1728086850,129.0,0.0,generic,3
1728086851,129.0,0.0,generic,4
1728086852,129.0,0.0,generic,5
1728086853,130.0,0.0,generic,6
1728086854,130.0,0.0,generic,7
1728086855,131.0,0.0,generic,8
1728086856,132.0,0.0,generic,9
1728086857,133.0,0.0,generic,10
1728086858,133.0,0.0,generic,11
1728086859,134.0,0.0,generic,12
1728086860,133.0,0.0,generic,13
1728086861,133.0,0.0,generic,14
1728086862,132.0,0.0,generic,15
1728086863,132.0,0.0,generic,16
1728086864,132.0,0.0,generic,17
1728086865,131.0,0.0,generic,18
1728086866,131.0,0.0,generic,19
1728086867,130.0,0.0,generic,20
1728086868,130.0,0.0,generic,21
1728086869,131.0,0.0,generic,22
1728086870,132.0,0.0,generic,23
1728086871,132.0,0.0,generic,24
1728086872,132.0,0.0,generic,25
1728086873,131.0,0.0,generic,26
1728086874,131.0,0.0,generic,27
1728086875,130.0,0.0,generic,28
1728086876,130.0,0.0,generic,29
1728086877,129.0,0.0,generic,30
