timestamp,heart rate,activity type,time
1717536184,114.0,generic,0
1717536185,114.0,generic,1
1717536186,114.0,generic,2
1717536187,114.0,generic,3
1717536188,114.0,generic,4
1717536189,114.0,generic,5
1717536190,114.0,generic,6
